"index","average_price","devex value (USD)","volume","date"
3031,6779,23.7265,44,2023-07-01 00:00:00.000
3032,6631,23.2085,41,2023-07-02 00:00:00.000
3033,6544,22.904,42,2023-07-03 00:00:00.000
3034,6091,21.3185,38,2023-07-04 00:00:00.000
3035,6228,21.798000000000002,36,2023-07-05 00:00:00.000
3036,6588,23.058,41,2023-07-06 00:00:00.000
3037,6826,23.891000000000002,37,2023-07-07 00:00:00.000
3038,6335,22.1725,43,2023-07-08 00:00:00.000
3039,6604,23.114,32,2023-07-09 00:00:00.000
3040,6201,21.703500000000002,53,2023-07-10 00:00:00.000
3041,5987,20.9545,49,2023-07-11 00:00:00.000
3042,6003,21.0105,53,2023-07-12 00:00:00.000
3043,6037,21.1295,41,2023-07-13 00:00:00.000
3044,5923,20.7305,42,2023-07-14 00:00:00.000
3045,5986,20.951,43,2023-07-15 00:00:00.000
3046,5900,20.650000000000002,37,2023-07-16 00:00:00.000
3047,5754,20.139,39,2023-07-17 00:00:00.000
3048,5718,20.013,47,2023-07-18 00:00:00.000
3049,5565,19.4775,39,2023-07-19 00:00:00.000
3050,5697,19.9395,41,2023-07-20 00:00:00.000
3051,5806,20.321,32,2023-07-21 00:00:00.000
3052,6301,22.0535,29,2023-07-22 00:00:00.000
3053,6125,21.4375,21,2023-07-23 00:00:00.000
3054,5927,20.744500000000002,32,2023-07-24 00:00:00.000
3055,5754,20.139,16,2023-07-25 00:00:00.000
3056,5699,19.9465,27,2023-07-26 00:00:00.000
3057,5790,20.265,26,2023-07-27 00:00:00.000
3058,5953,20.8355,23,2023-07-28 00:00:00.000
3059,6090,21.315,26,2023-07-29 00:00:00.000
3060,6006,21.021,22,2023-07-30 00:00:00.000
3061,5776,20.216,38,2023-07-31 00:00:00.000
3062,5883,20.5905,24,2023-08-01 00:00:00.000
3063,5941,20.7935,23,2023-08-02 00:00:00.000
3064,5992,20.972,26,2023-08-03 00:00:00.000
3065,6583,23.0405,172,2023-08-04 00:00:00.000
3066,6381,22.3335,163,2023-08-05 00:00:00.000
3067,6329,22.151500000000002,185,2023-08-06 00:00:00.000
